rxns	rxnBiGGID	rxnEHMNID	rxnHMR2ID	rxnHepatoNET1ID	rxnKEGGID	rxnMetaNetXID	rxnREACTOMEID	rxnRatconID	rxnRecon3DID	rxnRetired	rxnRheaID	rxnRheaMasterID	rxnTCDBID	spontaneous
"MAR11781"	"N8ASPMDte"	""	""	""	""	""	""	""	"N8ASPMDte"	"N8ASPMDte"	""	""	""	0
"MAR11782"	"MHISTAte"	""	""	""	""	""	""	""	"MHISTAte"	"MHISTAte"	""	""	""	0
"MAR11783"	"CE4890te2"	""	""	""	""	""	""	""	"CE4890te2"	"CE4890te2"	""	""	""	0
"MAR11784"	"C09642te"	""	""	""	""	""	""	""	"C09642te"	"C09642te"	""	""	""	0
"MAR11785"	"2OBUTt"	""	""	""	""	""	""	""	"2OBUTt"	"2OBUTt"	""	""	""	0
"MAR11786"	"PPP9ABCte"	""	""	""	""	""	""	""	"PPP9ABCte"	"PPP9ABCte"	""	""	""	0
"MAR11787"	"MLTHFte"	""	""	""	""	""	""	""	"MLTHFte"	"MLTHFte"	""	""	""	0
"MAR11788"	"TYMte2"	""	""	""	""	""	""	""	"TYMte2"	"TYMte2"	""	""	""	0
"MAR11789"	"TRYPTAte"	""	""	""	""	""	""	""	"TRYPTAte"	"TRYPTAte"	""	""	""	0
"MAR11790"	"CE4890te"	""	""	""	""	""	""	""	"CE4890te"	"CE4890te"	""	""	""	0
"MAR11791"	"SELMETHte"	""	""	""	""	""	""	""	"SELMETHte"	"SELMETHte"	""	""	""	0
"MAR11792"	"CE7090te"	""	""	""	""	""	""	""	"CE7090te"	"CE7090te"	""	""	""	0
"MAR11793"	"CE7085te"	""	""	""	""	""	""	""	"CE7085te"	"CE7085te"	""	""	""	0
"MAR11794"	"CE7096te"	""	""	""	""	""	""	""	"CE7096te"	"CE7096te"	""	""	""	0
"MAR11795"	"CE4877te"	""	""	""	""	""	""	""	"CE4877te"	"CE4877te"	""	""	""	0
"MAR11796"	"CE1447te"	""	""	""	""	""	""	""	"CE1447te"	"CE1447te"	""	""	""	0
"MAR11797"	"C05769te3"	""	""	""	""	""	""	""	"C05769te3"	"C05769te3"	""	""	""	0
"MAR11798"	"C05770te4"	""	""	""	""	""	""	""	"C05770te4"	"C05770te4"	""	""	""	0
"MAR11799"	"C05770te"	""	""	""	""	""	""	""	"C05770te"	"C05770te"	""	""	""	0
"MAR11800"	"MLTHFte3"	""	""	""	""	""	""	""	"MLTHFte3"	"MLTHFte3"	""	""	""	0
"MAR11801"	"CE2705t"	""	""	""	""	""	""	""	"CE2705t"	"CE2705t"	""	""	""	0
"MAR11802"	"SPHS1Pt2e"	""	""	""	""	""	""	""	"SPHS1Pt2e"	"SPHS1Pt2e"	""	""	""	0
"MAR11803"	"MMAte"	""	""	""	""	""	""	""	"MMAte"	"MMAte"	""	""	""	0
"MAR11804"	"PTRCARGte"	""	""	""	""	""	""	""	"PTRCARGte"	"PTRCARGte"	""	""	""	0
"MAR11805"	"MLTHFte2"	""	""	""	""	""	""	""	"MLTHFte2"	"MLTHFte2"	""	""	""	0
"MAR11806"	"TYMte"	""	""	""	""	""	""	""	"TYMte"	"TYMte"	""	""	""	0
"MAR11807"	"13DAMPPte"	""	""	""	""	""	""	""	"13DAMPPte"	"13DAMPPte"	""	""	""	0
"MAR11808"	"HDD2CRNte2"	""	""	""	""	""	""	""	"HDD2CRNte2"	"HDD2CRNte2"	""	""	""	0
"MAR11809"	"MLTHFte1"	""	""	""	""	""	""	""	"MLTHFte1"	"MLTHFte1"	""	""	""	0
"MAR11810"	"ARGN1ASPMDte"	""	""	""	""	""	""	""	"ARGN1ASPMDte"	"ARGN1ASPMDte"	""	""	""	0
"MAR11811"	"CE1918te"	""	""	""	""	""	""	""	"CE1918te"	"CE1918te"	""	""	""	0
"MAR11812"	"34DHPHAte"	""	""	""	""	""	""	""	"34DHPHAte"	"34DHPHAte"	""	""	""	0
"MAR11813"	"34DHOXMANDte"	""	""	""	""	""	""	""	"34DHOXMANDte"	"34DHOXMANDte"	""	""	""	0
"MAR11814"	"CE6205te"	""	""	""	""	""	""	""	"CE6205te"	"CE6205te"	""	""	""	0
"MAR11815"	"1A25DHVITD3te"	""	""	""	""	""	""	""	"1A25DHVITD3te"	"1A25DHVITD3te"	""	""	""	0
"MAR11816"	"ISOBUTtm"	""	""	""	""	""	""	""	"ISOBUTtm"	"ISOBUTtm"	""	""	""	0
"MAR11817"	"ISOBUTte"	""	""	""	""	""	""	""	"ISOBUTte"	"ISOBUTte"	""	""	""	0
"MAR11818"	"EX_CE4969_e"	""	""	""	""	""	""	""	"EX_CE4969[e]"	"EX_CE4969[e]"	""	""	""	0
"MAR11819"	"NACCYStm"	""	""	""	""	""	""	""	"NACCYStm"	"NACCYStm"	""	""	""	0
"MAR11820"	"NACCYSte"	""	""	""	""	""	""	""	"NACCYSte"	"NACCYSte"	""	""	""	0
"MAR11821"	"EX_CE1310_e"	""	""	""	""	""	""	""	"EX_CE1310[e]"	"EX_CE1310[e]"	""	""	""	0
"MAR11822"	"T4HCINNMtm"	""	""	""	""	""	""	""	"T4HCINNMtm"	"T4HCINNMtm"	""	""	""	0
"MAR11823"	"EX_T4hcinnm_e"	""	""	""	""	"MNXR98191"	""	""	"EX_T4hcinnm[e]"	"EX_T4hcinnm[e]"	""	""	""	0
"MAR11824"	"4HBZte"	""	""	""	""	""	""	""	"4HBZte"	"4HBZte"	""	""	""	0
"MAR11825"	"SUCSALtm"	""	""	""	""	""	""	""	"SUCSALtm"	"SUCSALtm"	""	""	""	0
"MAR11826"	"SUCSALte"	""	""	""	""	""	""	""	"SUCSALte"	"SUCSALte"	""	""	""	0
"MAR11827"	"EX_sucsal_e"	""	""	""	""	""	""	""	"EX_sucsal[e]"	"EX_sucsal[e]"	""	""	""	0
"MAR11828"	"CE7081tr"	""	""	""	""	""	""	""	"CE7081tr"	"CE7081tr"	""	""	""	0
"MAR11829"	"CE7081tm"	""	""	""	""	""	""	""	"CE7081tm"	"CE7081tm"	""	""	""	0
"MAR11830"	"EX_CE7081_e"	""	""	""	""	""	""	""	"EX_CE7081[e]"	"EX_CE7081[e]"	""	""	""	0
"MAR11831"	"EGMEtr"	""	""	""	""	""	""	""	"EGMEtr"	"EGMEtr"	""	""	""	0
"MAR11832"	"EGMEte"	""	""	""	""	""	""	""	"EGMEte"	"EGMEte"	""	""	""	0
"MAR11833"	"EX_egme_e"	""	""	""	""	""	""	""	"EX_egme[e]"	"EX_egme[e]"	""	""	""	0
"MAR11834"	"12HARACHDtr"	""	""	""	""	""	""	""	"12HARACHDtr"	"12HARACHDtr"	""	""	""	0
"MAR11835"	"12HARACHDte"	""	""	""	""	""	""	""	"12HARACHDte"	"12HARACHDte"	""	""	""	0
"MAR11836"	"EX_12harachd_e"	""	""	""	""	""	""	""	"EX_12harachd[e]"	"EX_12harachd[e]"	""	""	""	0
"MAR11837"	"18HARACHDtr"	""	""	""	""	""	""	""	"18HARACHDtr"	"18HARACHDtr"	""	""	""	0
"MAR11838"	"18HARACHDte"	""	""	""	""	""	""	""	"18HARACHDte"	"18HARACHDte"	""	""	""	0
"MAR11839"	"EX_18harachd_e"	""	""	""	""	""	""	""	"EX_18harachd[e]"	"EX_18harachd[e]"	""	""	""	0
"MAR11840"	"SQLter"	""	""	""	""	"MNXR104530"	""	""	"SQLtr"	"SQLtr"	""	""	""	0
"MAR11841"	"SQLte"	""	""	""	""	""	""	""	"SQLte"	"SQLte"	""	""	""	0
"MAR11842"	"EX_sql_e"	""	""	""	""	""	""	""	"EX_sql[e]"	"EX_sql[e]"	""	""	""	0
"MAR11843"	"ORN_Dtx"	""	""	""	""	""	""	""	"ORN_Dtx"	"ORN_Dtx"	""	""	""	0
"MAR11844"	"ORN_Dte"	""	""	""	""	""	""	""	"ORN_Dte"	"ORN_Dte"	""	""	""	0
"MAR11845"	"5G2OXPTtx"	""	""	""	""	""	""	""	"5G2OXPTtx"	"5G2OXPTtx"	""	""	""	0
"MAR11846"	"5G2OXPTte"	""	""	""	""	""	""	""	"5G2OXPTte"	"5G2OXPTte"	""	""	""	0
"MAR11847"	"EX_5g2oxpt_e"	""	""	""	""	""	""	""	"EX_5g2oxpt[e]"	"EX_5g2oxpt[e]"	""	""	""	0
"MAR11848"	"EX_andrstndn_e"	""	""	""	""	""	""	""	"EX_andrstndn[e]"	"EX_andrstndn[e]"	""	""	""	0
"MAR11849"	"DHEAte"	""	""	""	""	""	""	""	"DHEAte"	"DHEAte"	""	""	""	0
"MAR11850"	"EX_dhea_e"	""	""	""	""	""	""	""	"EX_dhea[e]"	"EX_dhea[e]"	""	""	""	0
"MAR11851"	"EANDRSTRNtr"	""	""	""	""	""	""	""	"EANDRSTRNtr"	"EANDRSTRNtr"	""	""	""	0
"MAR11852"	"EX_eandrstrn_e"	""	""	""	""	""	""	""	"EX_eandrstrn[e]"	"EX_eandrstrn[e]"	""	""	""	0
"MAR11853"	"AHANDROSTANtr"	""	""	""	""	""	""	""	"AHANDROSTANtr"	"AHANDROSTANtr"	""	""	""	0
"MAR11854"	"ANDRSTANDRtr"	""	""	""	""	""	""	""	"ANDRSTANDRtr"	"ANDRSTANDRtr"	""	""	""	0
"MAR11855"	"EX_andrstandn_e"	""	""	""	""	""	""	""	"EX_andrstandn[e]"	"EX_andrstandn[e]"	""	""	""	0
"MAR11856"	"EX_CE2209_e"	""	""	""	""	""	""	""	"EX_CE2209[e]"	"EX_CE2209[e]"	""	""	""	0
"MAR11857"	"ESTRONEte"	""	""	""	""	""	""	""	"ESTRONEte"	"ESTRONEte"	""	""	""	0
"MAR11858"	"EX_estrone_e"	""	""	""	""	""	""	""	"EX_estrone[e]"	"EX_estrone[e]"	""	""	""	0
"MAR11859"	"C05298te"	""	""	""	""	""	""	""	"C05298te"	"C05298te"	""	""	""	0
"MAR11860"	"EX_C05298_e"	""	""	""	""	""	""	""	"EX_C05298[e]"	"EX_C05298[e]"	""	""	""	0
"MAR11861"	"EX_C05301_e"	""	""	""	""	""	""	""	"EX_C05301[e]"	"EX_C05301[e]"	""	""	""	0
"MAR11862"	"EX_C05299_e"	""	""	""	""	""	""	""	"EX_C05299[e]"	"EX_C05299[e]"	""	""	""	0
"MAR11863"	"EX_C05302_e"	""	""	""	""	""	""	""	"EX_C05302[e]"	"EX_C05302[e]"	""	""	""	0
"MAR11864"	"EX_CE5072_e"	""	""	""	""	""	""	""	"EX_CE5072[e]"	"EX_CE5072[e]"	""	""	""	0
"MAR11865"	"EX_11docrtsl_e"	""	""	""	""	""	""	""	"EX_11docrtsl[e]"	"EX_11docrtsl[e]"	""	""	""	0
"MAR11866"	"EX_11docrtstrn_e"	""	""	""	""	""	""	""	"EX_11docrtstrn[e]"	"EX_11docrtstrn[e]"	""	""	""	0
"MAR11867"	"EX_prgnlone_e"	""	""	""	""	""	""	""	"EX_prgnlone[e]"	"EX_prgnlone[e]"	""	""	""	0
"MAR11868"	"EX_CE2211_e"	""	""	""	""	""	""	""	"EX_CE2211[e]"	"EX_CE2211[e]"	""	""	""	0
"MAR11869"	"EX_17ahprgstrn_e"	""	""	""	""	""	""	""	"EX_17ahprgstrn[e]"	"EX_17ahprgstrn[e]"	""	""	""	0
"MAR11870"	"EX_17ahprgnlone_e"	""	""	""	""	""	""	""	"EX_17ahprgnlone[e]"	"EX_17ahprgnlone[e]"	""	""	""	0
"MAR11871"	"EX_C03681_e"	""	""	""	""	""	""	""	"EX_C03681[e]"	"EX_C03681[e]"	""	""	""	0
"MAR11872"	"HC02020tr"	""	""	""	""	""	""	""	"HC02020tr"	"HC02020tr"	""	""	""	0
"MAR11873"	"HC02020te"	""	""	""	""	""	""	""	"HC02020te"	"HC02020te"	""	""	""	0
"MAR11874"	"EX_HC02020_e"	""	""	""	""	""	""	""	"EX_HC02020[e]"	"EX_HC02020[e]"	""	""	""	0
"MAR11875"	"EX_prgnlones_e"	""	""	""	""	""	""	""	"EX_prgnlones[e]"	"EX_prgnlones[e]"	""	""	""	0
"MAR11876"	"EX_CE1352_e"	""	""	""	""	""	""	""	"EX_CE1352[e]"	"EX_CE1352[e]"	""	""	""	0
"MAR11877"	"XOL24OHtr"	""	""	""	""	""	""	""	"XOL24OHtr"	"XOL24OHtr"	""	""	""	0
"MAR11878"	"XOL24OHte"	""	""	""	""	""	""	""	"XOL24OHte"	"XOL24OHte"	""	""	""	0
"MAR11879"	"EX_xol24oh_e"	""	""	""	""	""	""	""	"EX_xol24oh[e]"	"EX_xol24oh[e]"	""	""	""	0
"MAR11880"	"XOL27OHte"	""	""	""	""	""	""	""	"XOL27OHte"	"XOL27OHte"	""	""	""	0
"MAR11881"	"EX_xol27oh_e"	""	""	""	""	""	""	""	"EX_xol27oh[e]"	"EX_xol27oh[e]"	""	""	""	0
"MAR11882"	"XOL25OHtr"	""	""	""	""	""	""	""	"XOL25OHtr"	"XOL25OHtr"	""	""	""	0
"MAR11883"	"XOL25OHte"	""	""	""	""	""	""	""	"XOL25OHte"	"XOL25OHte"	""	""	""	0
"MAR11884"	"EX_xol25oh_e"	""	""	""	""	""	""	""	"EX_xol25oh[e]"	"EX_xol25oh[e]"	""	""	""	0
"MAR11885"	"DSMSTEROLtr"	""	""	""	""	""	""	""	"DSMSTEROLtr"	"DSMSTEROLtr"	""	""	""	0
"MAR11886"	"DSMSTEROLte"	""	""	""	""	""	""	""	"DSMSTEROLte"	"DSMSTEROLte"	""	""	""	0
"MAR11887"	"EX_dsmsterol_e"	""	""	""	""	""	""	""	"EX_dsmsterol[e]"	"EX_dsmsterol[e]"	""	""	""	0
"MAR11888"	"CHSTEROLSte"	""	""	""	""	""	""	""	"CHSTEROLSte"	"CHSTEROLSte"	""	""	""	0
"MAR11889"	"EX_chsterols_e"	""	""	""	""	""	""	""	"EX_chsterols[e]"	"EX_chsterols[e]"	""	""	""	0
"MAR11890"	"3ITYR_Lte"	""	""	""	""	""	""	""	"3ITYR_Lte"	"3ITYR_Lte"	""	""	""	0
"MAR11891"	"EX_3ityr__L_e"	""	""	""	""	""	""	""	"EX_3ityr_L[e]"	"EX_3ityr_L[e]"	""	""	""	0
"MAR11892"	"35DIODTYRte"	""	""	""	""	""	""	""	"35DIODTYRte"	"35DIODTYRte"	""	""	""	0
"MAR11893"	"EX_35diotyr_e"	""	""	""	""	""	""	""	"EX_35diotyr[e]"	"EX_35diotyr[e]"	""	""	""	0
"MAR11894"	"13_CIS_RETNte"	""	""	""	""	""	""	""	"13_CIS_RETNte"	"13_CIS_RETNte"	""	""	""	0
"MAR11895"	"EX_13_cis_retn_e"	""	""	""	""	""	""	""	"EX_13_cis_retn[e]"	"EX_13_cis_retn[e]"	""	""	""	0
"MAR11896"	"CE1617te"	""	""	""	""	""	""	""	"CE1617te"	"CE1617te"	""	""	""	0
"MAR11897"	"EX_CE1617_e"	""	""	""	""	""	""	""	"EX_CE1617[e]"	"EX_CE1617[e]"	""	""	""	0
"MAR11898"	""	""	""	""	""	""	""	""	"VLDL_HSSEC"	"VLDL_HSSEC"	""	""	""	0
"MAR11899"	""	""	""	""	""	""	""	""	"CHYLO_HSSEC"	"CHYLO_HSSEC"	""	""	""	0
"MAR11900"	"HC00460te"	""	""	""	""	""	""	""	"HC00460te"	"HC00460te"	""	""	""	0
"MAR11901"	"EX_HC00460_e"	""	""	""	""	""	""	""	"EX_HC00460[e]"	"EX_HC00460[e]"	""	""	""	0
"MAR11902"	"EX_34dhoxmand_e"	""	""	""	""	""	""	""	"EX_34dhoxmand[e]"	"EX_34dhoxmand[e]"	""	""	""	0
"MAR11903"	"FNA5MOXAMte"	""	""	""	""	""	""	""	"FNA5MOXAMte"	"FNA5MOXAMte"	""	""	""	0
"MAR11904"	"EX_fna5moxam_e"	""	""	""	""	""	""	""	"EX_fna5moxam[e]"	"EX_fna5moxam[e]"	""	""	""	0
"MAR11905"	"CE5643te"	""	""	""	""	""	""	""	"CE5643te"	"CE5643te"	""	""	""	0
"MAR11906"	"EX_CE5643_e"	""	""	""	""	""	""	""	"EX_CE5643[e]"	"EX_CE5643[e]"	""	""	""	0
"MAR11907"	"EX_CE7090_e"	""	""	""	""	""	""	""	"EX_CE7090[e]"	"EX_CE7090[e]"	""	""	""	0
"MAR11908"	"EX_CE7085_e"	""	""	""	""	""	""	""	"EX_CE7085[e]"	"EX_CE7085[e]"	""	""	""	0
"MAR11909"	"EX_CE7096_e"	""	""	""	""	""	""	""	"EX_CE7096[e]"	"EX_CE7096[e]"	""	""	""	0
"MAR11910"	"EX_CE4877_e"	""	""	""	""	""	""	""	"EX_CE4877[e]"	"EX_CE4877[e]"	""	""	""	0
"MAR11911"	"EX_CE1447_e"	""	""	""	""	""	""	""	"EX_CE1447[e]"	"EX_CE1447[e]"	""	""	""	0
"MAR11912"	"EX_CE2006_e"	""	""	""	""	""	""	""	"EX_CE2006[e]"	"EX_CE2006[e]"	""	""	""	0
"MAR11913"	"CE1401te"	""	""	""	""	""	""	""	"CE1401te"	"CE1401te"	""	""	""	0
"MAR11914"	"EX_CE1401_e"	""	""	""	""	""	""	""	"EX_CE1401[e]"	"EX_CE1401[e]"	""	""	""	0
"MAR11915"	"GLUCYSte"	""	""	""	""	""	""	""	"GLUCYSte"	"GLUCYSte"	""	""	""	0
"MAR11916"	"EX_glucys_e"	""	""	""	""	""	""	""	"EX_glucys[e]"	"EX_glucys[e]"	""	""	""	0
"MAR11917"	"EX_n8aspmd_e"	""	""	""	""	""	""	""	"EX_n8aspmd[e]"	"EX_n8aspmd[e]"	""	""	""	0
"MAR11918"	"EX_CE6205_e"	""	""	""	""	""	""	""	"EX_CE6205[e]"	"EX_CE6205[e]"	""	""	""	0
"MAR11919"	"MELATNte"	""	""	""	""	""	""	""	"MELATNte"	"MELATNte"	""	""	""	0
"MAR11920"	"EX_melatn_e"	""	""	""	""	""	""	""	"EX_melatn[e]"	"EX_melatn[e]"	""	""	""	0
"MAR11921"	"6HOXMELATNte"	""	""	""	""	""	""	""	"6HOXMELATNte"	"6HOXMELATNte"	""	""	""	0
"MAR11922"	"EX_6hoxmelatn_e"	""	""	""	""	""	""	""	"EX_6hoxmelatn[e]"	"EX_6hoxmelatn[e]"	""	""	""	0
"MAR11923"	"EX_trypta_e"	""	""	""	""	""	""	""	"EX_trypta[e]"	"EX_trypta[e]"	""	""	""	0
"MAR11924"	"C10164te"	""	""	""	""	""	""	""	"C10164te"	"C10164te"	""	""	""	0
"MAR11925"	"EX_C10164_e"	""	""	""	""	""	""	""	"EX_C10164[e]"	"EX_C10164[e]"	""	""	""	0
"MAR11926"	"EX_CE4890_e"	""	""	""	""	""	""	""	"EX_CE4890[e]"	"EX_CE4890[e]"	""	""	""	0
"MAR11927"	"EX_C09642_e"	""	""	""	""	""	""	""	"EX_C09642[e]"	"EX_C09642[e]"	""	""	""	0
"MAR11928"	"C05767te"	""	""	""	""	""	""	""	"C05767te"	"C05767te"	""	""	""	0
"MAR11929"	"EX_C05767_e"	""	""	""	""	""	""	""	"EX_C05767[e]"	"EX_C05767[e]"	""	""	""	0
"MAR11930"	"EX_mhista_e"	""	""	""	""	""	""	""	"EX_mhista[e]"	"EX_mhista[e]"	""	""	""	0
"MAR11931"	"PPBNGte"	""	""	""	""	""	""	""	"PPBNGte"	"PPBNGte"	""	""	""	0
"MAR11932"	"EX_ppbng_e"	""	""	""	""	""	""	""	"EX_ppbng[e]"	"EX_ppbng[e]"	""	""	""	0
"MAR11933"	"EX_13dampp_e"	""	""	""	""	""	""	""	"EX_13dampp[e]"	"EX_13dampp[e]"	""	""	""	0
"MAR11934"	"EX_mma_e"	""	""	""	""	"MNXR98759"	""	""	"EX_mma[e]"	"EX_mma[e]"	""	""	""	0
"MAR11935"	"12PPDRte"	""	""	""	""	""	""	""	"12PPDRte"	"12PPDRte"	""	""	""	0
"MAR11936"	"EX_12ppd__R_e"	""	""	""	""	"MNXR97989"	""	""	"EX_12ppd_R[e]"	"EX_12ppd_R[e]"	""	""	""	0
"MAR11937"	"AMETAMte"	""	""	""	""	""	""	""	"AMETAMte"	"AMETAMte"	""	""	""	0
"MAR11938"	"EX_ametam_e"	""	""	""	""	""	""	""	"EX_ametam[e]"	"EX_ametam[e]"	""	""	""	0
"MAR11939"	"XYLULte"	""	""	""	""	""	""	""	"XYLULte"	"XYLULte"	""	""	""	0
"MAR11940"	"EX_xylu__L_e"	""	""	""	""	"MNXR99057"	""	""	"EX_xylu_L[e]"	"EX_xylu_L[e]"	""	""	""	0
"MAR11941"	"XYLUDte"	""	""	""	""	""	""	""	"XYLUDte"	"XYLUDte"	""	""	""	0
"MAR11942"	"EX_xylu__D_e"	""	""	""	""	""	""	""	"EX_xylu_D[e]"	"EX_xylu_D[e]"	""	""	""	0
"MAR11943"	"GLCNte"	""	""	""	""	""	""	""	"GLCNte"	"GLCNte"	""	""	""	0
"MAR11944"	"CE0737te"	""	""	""	""	""	""	""	"CE0737te"	"CE0737te"	""	""	""	0
"MAR11945"	"EX_CE0737_e"	""	""	""	""	""	""	""	"EX_CE0737[e]"	"EX_CE0737[e]"	""	""	""	0
"MAR11946"	""	""	""	""	""	""	""	""	"CH4Ste"	"CH4Ste"	""	""	""	0
"MAR11947"	"EX_sphings_e"	""	""	""	""	""	""	""	"EX_sphings[e]"	"EX_sphings[e]"	""	""	""	0
"MAR11948"	"HDD2CRNte"	""	""	""	""	""	""	""	"HDD2CRNte"	"HDD2CRNte"	""	""	""	0
"MAR11949"	"EX_hdd2crn_e"	""	""	""	""	""	""	""	"EX_hdd2crn[e]"	"EX_hdd2crn[e]"	""	""	""	0
"MAR11950"	"IM4ACte"	""	""	""	""	""	""	""	"IM4ACte"	"IM4ACte"	""	""	""	0
"MAR11951"	"EX_im4ac_e"	""	""	""	""	""	""	""	"EX_im4ac[e]"	"EX_im4ac[e]"	""	""	""	0
"MAR11952"	"EX_CE1918_e"	""	""	""	""	""	""	""	"EX_CE1918[e]"	"EX_CE1918[e]"	""	""	""	0
"MAR11953"	"EX_mlthf_e"	""	""	""	""	""	""	""	"EX_mlthf[e]"	"EX_mlthf[e]"	""	""	""	0
"MAR11954"	"EX_ppp9_e"	""	""	""	""	""	""	""	"EX_ppp9[e]"	"EX_ppp9[e]"	""	""	""	0
"MAR11955"	"AACTte"	""	""	""	""	""	""	""	"AACTte"	"AACTte"	""	""	""	0
"MAR11956"	"EX_aact_e"	""	""	""	""	""	""	""	"EX_aact[e]"	"EX_aact[e]"	""	""	""	0
"MAR11957"	"EX_CE2705_e"	""	""	""	""	""	""	""	"EX_CE2705[e]"	"EX_CE2705[e]"	""	""	""	0
"MAR11958"	"SPHGNte"	""	""	""	""	""	""	""	"SPHGNte"	"SPHGNte"	""	""	""	0
"MAR11959"	"EX_sphgn_e"	""	""	""	""	""	""	""	"EX_sphgn[e]"	"EX_sphgn[e]"	""	""	""	0
"MAR11960"	"SELMETHt2e"	""	""	""	""	""	""	""	"SELMETHt2e"	"SELMETHt2e"	""	""	""	0
"MAR11961"	""	""	""	""	""	""	""	""	"EX_selmeth[e]"	"EX_selmeth[e]"	""	""	""	0
"MAR11962"	"EX_N1aspmd_e"	""	""	""	""	""	""	""	"EX_N1aspmd[e]"	"EX_N1aspmd[e]"	""	""	""	0
"MAR11963"	"C13856te"	""	""	""	""	""	""	""	"C13856te"	"C13856te"	""	""	""	0
"MAR11964"	""	""	""	""	""	""	""	""	"1A25DHVITD3t2e"	"1A25DHVITD3t2e"	""	""	""	0
"MAR11965"	"EX_1a25dhvitd3_e"	""	""	""	""	""	""	""	"EX_1a25dhvitd3[e]"	"EX_1a25dhvitd3[e]"	""	""	""	0
"MAR11966"	"PRISTte"	""	""	""	""	""	""	""	"PRISTte"	"PRISTte"	""	""	""	0
"MAR11967"	"EX_prist_e"	""	""	""	""	""	""	""	"EX_prist[e]"	"EX_prist[e]"	""	""	""	0
"MAR11968"	"CE2049te"	""	""	""	""	""	""	""	"CE2049te"	"CE2049te"	""	""	""	0
"MAR11969"	"EX_CE2049_e"	""	""	""	""	""	""	""	"EX_CE2049[e]"	"EX_CE2049[e]"	""	""	""	0
"MAR11970"	"CE2047te"	""	""	""	""	""	""	""	"CE2047te"	"CE2047te"	""	""	""	0
"MAR11971"	"EX_CE2047_e"	""	""	""	""	""	""	""	"EX_CE2047[e]"	"EX_CE2047[e]"	""	""	""	0
"MAR11972"	"LANOSTt"	""	""	""	""	"MNXR101014"	""	""	"LANOSTte"	"LANOSTte"	""	""	""	0
"MAR11973"	"FDPte"	""	""	""	""	""	""	""	"FDPte"	"FDPte"	""	""	""	0
"MAR11974"	"EX_fdp_e"	""	""	""	""	""	""	""	"EX_fdp[e]"	"EX_fdp[e]"	""	""	""	0
"MAR11975"	"EX_coke_e"	""	""	""	""	""	""	""	"EX_coke[e]"	"EX_coke[e]"	""	""	""	0
"MAR11976"	"COKEte"	""	""	""	""	""	""	""	"COKEte"	"COKEte"	""	""	""	0
"MAR11977"	"COKEtr"	""	""	""	""	""	""	""	"COKEtr"	"COKEtr"	""	""	""	0
"MAR11978"	"EX_5a2opntn_e"	""	""	""	""	""	""	""	"EX_5a2opntn[e]"	"EX_5a2opntn[e]"	""	""	""	0
"MAR11979"	"5A2OPNTNte"	""	""	""	""	""	""	""	"5A2OPNTNte"	"5A2OPNTNte"	""	""	""	0
"MAR11980"	"5A2OPNTNtx"	""	""	""	""	""	""	""	"5A2OPNTNtx"	"5A2OPNTNtx"	""	""	""	0
"MAR11981"	"LANOSTtr"	""	""	""	""	""	""	""	"LANOSTtr"	"LANOSTtr"	""	""	""	0
"MAR11982"	""	""	""	""	""	""	""	""	"EX_vldl_hs[e]"	"EX_vldl_hs[e]"	""	""	""	0
"MAR11983"	"EX_idl_hs_e"	""	""	""	""	""	""	""	"EX_idl_hs[e]"	"EX_idl_hs[e]"	""	""	""	0
"MAR11984"	"EX_ldl_hs_e"	""	""	""	""	""	""	""	"EX_ldl_hs[e]"	"EX_ldl_hs[e]"	""	""	""	0
"MAR11985"	"EX_hdl_hs_e"	""	""	""	""	""	""	""	"EX_hdl_hs[e]"	"EX_hdl_hs[e]"	""	""	""	0
"MAR11986"	""	""	""	""	""	""	""	""	"HC00005te"	"HC00005te"	""	""	""	0
"MAR11987"	"EX_HC00005_e"	""	""	""	""	""	""	""	"EX_HC00005[e]"	"EX_HC00005[e]"	""	""	""	0
"MAR11988"	""	""	""	""	""	""	""	""	"HC00005t1e"	"HC00005t1e"	""	""	""	0
"MAR11989"	""	""	""	""	""	""	""	""	"HC00006te"	"HC00006te"	""	""	""	0
"MAR11990"	"EX_HC00006_e"	""	""	""	""	""	""	""	"EX_HC00006[e]"	"EX_HC00006[e]"	""	""	""	0
"MAR11991"	""	""	""	""	""	""	""	""	"HC00006t1e"	"HC00006t1e"	""	""	""	0
"MAR11992"	""	""	""	""	""	""	""	""	"HC00007te"	"HC00007te"	""	""	""	0
"MAR11993"	"EX_HC00007_e"	""	""	""	""	""	""	""	"EX_HC00007[e]"	"EX_HC00007[e]"	""	""	""	0
"MAR11994"	""	""	""	""	""	""	""	""	"HC00007t1e"	"HC00007t1e"	""	""	""	0
"MAR11995"	""	""	""	""	""	""	""	""	"HC00008te"	"HC00008te"	""	""	""	0
"MAR11996"	"EX_HC00008_e"	""	""	""	""	""	""	""	"EX_HC00008[e]"	"EX_HC00008[e]"	""	""	""	0
"MAR11997"	""	""	""	""	""	""	""	""	"HC00008t1e"	"HC00008t1e"	""	""	""	0
"MAR11998"	""	""	""	""	""	""	""	""	"HC00009te"	"HC00009te"	""	""	""	0
"MAR11999"	"EX_HC00009_e"	""	""	""	""	""	""	""	"EX_HC00009[e]"	"EX_HC00009[e]"	""	""	""	0
"MAR12000"	""	""	""	""	""	""	""	""	"HC00009t1e"	"HC00009t1e"	""	""	""	0
