Name	Genes (tot)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)
6,7-dihydro-5-oxo-12-epi-LTB4[p]	30	-1.36753485966111	0.914271140771989	0.976674669853302	-1.62444777069312	0.947859860628099	0.966392969155418	-0.446782481084759	0.672483939214988	0.905222157181537	0.313572552380819	0.376922854414761	0.780976880046225	-0.313572552380819	0.623077145585239	0.989580667327547
6,7-dihydro-5-oxo-12-epi-LTB4[r]	30	-1.36753485966111	0.914271140771989	0.976674669853302	-1.62444777069312	0.947859860628099	0.966392969155418	-0.446782481084759	0.672483939214988	0.905222157181537	0.313572552380819	0.376922854414761	0.780976880046225	-0.313572552380819	0.623077145585239	0.989580667327547
6,7-dihydro-5-oxo-LTB4[c]	30	-1.36753485966111	0.914271140771989	0.976674669853302	-1.62444777069312	0.947859860628099	0.966392969155418	-0.446782481084759	0.672483939214988	0.905222157181537	0.313572552380819	0.376922854414761	0.780976880046225	-0.313572552380819	0.623077145585239	0.989580667327547
6,7-dihydro-5-oxo-LTB4[m]	30	-1.36753485966111	0.914271140771989	0.976674669853302	-1.62444777069312	0.947859860628099	0.966392969155418	-0.446782481084759	0.672483939214988	0.905222157181537	0.313572552380819	0.376922854414761	0.780976880046225	-0.313572552380819	0.623077145585239	0.989580667327547
6,7-dihydro-5-oxo-LTB4[p]	30	-1.36753485966111	0.914271140771989	0.976674669853302	-1.62444777069312	0.947859860628099	0.966392969155418	-0.446782481084759	0.672483939214988	0.905222157181537	0.313572552380819	0.376922854414761	0.780976880046225	-0.313572552380819	0.623077145585239	0.989580667327547
6,7-dihydro-5-oxo-LTB4[r]	30	-1.36753485966111	0.914271140771989	0.976674669853302	-1.62444777069312	0.947859860628099	0.966392969155418	-0.446782481084759	0.672483939214988	0.905222157181537	0.313572552380819	0.376922854414761	0.780976880046225	-0.313572552380819	0.623077145585239	0.989580667327547
arachidonate[r]	37	-0.738434219602335	0.76987468672014	0.976674669853302	-0.76688362851266	0.778424645853556	0.966392969155418	-0.788434890150854	0.784778815378381	0.918948820754024	1.23404034173242	0.108593936039064	0.780976880046225	-1.23404034173242	0.891406063960936	1
linoleate[r]	32	-1.13953489114766	0.872759937953402	0.976674669853302	-1.36948685983469	0.914576430262186	0.966392969155418	-0.446782481084759	0.672483939214988	0.905222157181537	0.68591482442928	0.246383410687903	0.780976880046225	-0.68591482442928	0.753616589312097	0.989580667327547
butyrate[c]	23	0.245566515574255	0.403008906154481	0.742278868200778	1.13282401341996	0.128644082523383	0.966392969155418	-0.566301591297422	0.714405610570271	0.905222157181537	1.71250508319636	0.0434018143262112	0.633752294864153	-1.71250508319636	0.956598185673789	1
butyryl-CoA[c]	24	-1.02425262551815	0.847142016017163	0.976674669853302	-1.26589385060402	0.897224455848264	0.966392969155418	-1.86993589496932	0.969253639779173	0.991061275612458	0.0100989257216526	0.4959711800252	0.780976880046225	-0.0100989257216526	0.504028819974801	0.989580667327547
methionine[c]	35	-0.493558123366959	0.689190859189439	0.935650825340441	-1.35859470130479	0.912862472418013	0.966392969155418	0.986396704849683	0.161969240720074	0.841534008062522	-0.793534934160953	0.786266887887676	0.924692137375664	0.793534934160953	0.213733112112324	0.989580667327547
aspartate[c]	30	1.93849009750346	0.0262817288939095	0.426878990519257	1.73322668709721	0.0415276927188689	0.890353731892548	0.84601241342579	0.198772909684491	0.841534008062522	0.266888368391534	0.394777556299654	0.780976880046225	-0.266888368391534	0.605222443700346	0.989580667327547
NH3[c]	47	0.349750074912272	0.363263134901879	0.742278868200778	0.127199613401889	0.449391205678526	0.966392969155418	0.406765960381203	0.342089944893666	0.841534008062522	-0.325517724540458	0.627605364896482	0.840991188961286	0.325517724540458	0.372394635103518	0.989580667327547
GTP[c]	91	0.372048295921962	0.354928445617466	0.742278868200778	-1.15526098168955	0.87600821548992	0.966392969155418	0.104842599711672	0.458250353308485	0.841534008062522	-2.70995999295481	0.996635433786799	0.999999961923577	2.70995999295481	0.00336456621320126	0.120227166018392
NAD+[r]	33	-1.24307215481166	0.893079377177591	0.976674669853302	-0.381675008134958	0.648648780090359	0.966392969155418	-2.44654893261842	0.992788439118603	0.994644118444058	1.3474502741299	0.0889176291213982	0.780976880046225	-1.3474502741299	0.911082370878602	1
NADH[r]	33	-1.24307215481166	0.893079377177591	0.976674669853302	-0.381675008134958	0.648648780090359	0.966392969155418	-2.44654893261842	0.992788439118603	0.994644118444058	1.3474502741299	0.0889176291213982	0.780976880046225	-1.3474502741299	0.911082370878602	1
13,14-dihydro-15-oxo-lipoxin A4[c]	21	-0.765769870573671	0.778093377690107	0.976674669853302	-1.21509977010047	0.887835979366057	0.966392969155418	-1.21202497801652	0.887248590303715	0.955315037733213	-0.566814993297835	0.714580058530483	0.88731709507966	0.566814993297835	0.285419941469517	0.989580667327547
15-oxo-lipoxin A4[c]	21	-0.765769870573671	0.778093377690107	0.976674669853302	-1.21509977010047	0.887835979366057	0.966392969155418	-1.21202497801652	0.887248590303715	0.955315037733213	-0.566814993297835	0.714580058530483	0.88731709507966	0.566814993297835	0.285419941469517	0.989580667327547
3alpha,7alpha,12alpha,25-tetrahydroxy-5beta-cholestane-24-one[r]	20	-0.827708108600844	0.796082087051879	0.976674669853302	-1.21509977010047	0.887835979366057	0.966392969155418	-1.32143450901415	0.906821737031741	0.955315037733213	-0.427654120377634	0.665548521381728	0.855185044318717	0.427654120377634	0.334451478618272	0.989580667327547
3-hydroxypropionyl-CoA[m]	24	-0.803790794798133	0.789241096544184	0.976674669853302	-0.799622022940732	0.788035088101429	0.966392969155418	-1.86690437648898	0.969042528699174	0.991061275612458	-0.0699010222652656	0.527863780264202	0.780976880046225	0.0699010222652656	0.472136219735798	0.989580667327547
4-methyl-2-oxopentanoate[c]	24	-0.412983022382757	0.6601904737133	0.912015705954456	-1.09790320230711	0.863876620251319	0.966392969155418	-0.662688566392941	0.746234983004413	0.905222157181537	-0.846715166867257	0.80142304858685	0.929789510914613	0.846715166867257	0.19857695141315	0.989580667327547
4-oxo-9-cis-retinoate[c]	27	1.11254383080898	0.132952197801363	0.742278868200778	1.62168363591113	0.0524355522000596	0.966392969155418	-1.32143450901415	0.906821737031741	0.955315037733213	2.23308982499792	0.0127715107318537	0.294197892555961	-2.23308982499792	0.987228489268146	1
5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol[r]	21	-0.653436562794984	0.743262563085809	0.976674669853302	-0.931648099044646	0.82424079153221	0.966392969155418	-1.32143450901415	0.906821737031741	0.955315037733213	-0.169208440426763	0.567183654489076	0.802331053801866	0.169208440426763	0.432816345510924	0.989580667327547
9-cis-4-oxo-13,14-dihydro-retinoate[c]	20	-0.827708108600844	0.796082087051879	0.976674669853302	-1.21509977010047	0.887835979366057	0.966392969155418	-1.32143450901415	0.906821737031741	0.955315037733213	-0.427654120377634	0.665548521381728	0.855185044318717	0.427654120377634	0.334451478618272	0.989580667327547
alpha-hydroxyisocaproic acid[c]	20	-0.827708108600844	0.796082087051879	0.976674669853302	-1.21509977010047	0.887835979366057	0.966392969155418	-1.32143450901415	0.906821737031741	0.955315037733213	-0.427654120377634	0.665548521381728	0.855185044318717	0.427654120377634	0.334451478618272	0.989580667327547
NADP+[r]	96	-1.56643722872407	0.941376853447413	0.976674669853302	-0.186589468408226	0.574008737639408	0.966392969155418	-2.35109762329502	0.99064093889669	0.994644118444058	2.30932280952657	0.0104628374237655	0.267051469482775	-2.30932280952657	0.989537162576235	1
NADPH[r]	96	-1.56643722872407	0.941376853447413	0.976674669853302	-0.186589468408226	0.574008737639408	0.966392969155418	-2.35109762329502	0.99064093889669	0.994644118444058	2.30932280952657	0.0104628374237655	0.267051469482775	-2.30932280952657	0.989537162576235	1
3-oxopropionyl-CoA[m]	20	-0.827708108600844	0.796082087051879	0.976674669853302	-1.21509977010047	0.887835979366057	0.966392969155418	-1.32143450901415	0.906821737031741	0.955315037733213	-0.427654120377634	0.665548521381728	0.855185044318717	0.427654120377634	0.334451478618272	0.989580667327547
formate[c]	40	-0.561269387531933	0.712693046471279	0.951713422284848	-0.497665014718312	0.690639914599886	0.966392969155418	-1.05084745527962	0.853335671784466	0.955315037733213	1.61198450049336	0.0534826562866451	0.699187896820531	-1.61198450049336	0.946517343713355	1
glucose[c]	40	1.26281505282002	0.103327826868565	0.742278868200778	1.01145364380121	0.155899678676721	0.966392969155418	-0.220583253951086	0.587291529345237	0.891751443991635	1.01246776791881	0.15565722520729	0.780976880046225	-1.01246776791881	0.84434277479271	0.995169658915041
arginine[c]	28	-0.564476532825288	0.713785066713636	0.951713422284848	-0.999923664002472	0.84132627428691	0.966392969155418	0.596491656059441	0.2754234131745	0.841534008062522	-0.936886504173391	0.82559152899665	0.941525658600435	0.936886504173391	0.17440847100335	0.989580667327547
GDP[c]	85	0.592082731324721	0.27689759500398	0.742278868200778	-1.00647664741371	0.842906830202767	0.966392969155418	0.466595667489448	0.320394593651174	0.841534008062522	-3.63083766562988	0.999858748580856	0.999999961923577	3.63083766562988	0.000141251419143659	0.00946384508262518
L-carnitine[c]	31	-2.06567877510129	0.980570589645339	0.991671388773399	-1.67984618943796	0.953506377162412	0.96979016728473	-2.13190475917801	0.983492661547523	0.994644118444058	-0.169554905860156	0.567319905580051	0.802331053801866	0.169554905860156	0.432680094419949	0.989580667327547
L-carnitine[m]	27	-1.85633414400322	0.968297027394982	0.982968194476724	-1.28631094724302	0.900832718280902	0.966392969155418	-1.96488167081404	0.97528603268622	0.993827592242993	-0.0507850717324878	0.520251606720859	0.780976880046225	0.0507850717324878	0.479748393279141	0.989580667327547
pyruvate[c]	35	1.42528127008261	0.0770379560363954	0.742278868200778	0.266036399662467	0.395105587970386	0.966392969155418	1.38669268120451	0.0827677466316579	0.841534008062522	0.327757334710027	0.371547574417327	0.780976880046225	-0.327757334710027	0.628452425582673	0.989580667327547
serine[c]	48	0.449117747258351	0.326673359296322	0.742278868200778	-0.302382678849976	0.618819821308631	0.966392969155418	1.14851474089885	0.125378065609931	0.841534008062522	0.0805690855444937	0.467892326206951	0.780976880046225	-0.0805690855444937	0.532107673793049	0.989580667327547
SAH[c]	120	-0.510592546550922	0.695181801975144	0.940089990826023	-2.37599063553835	0.991249046509	0.993101848465092	0.218341236383512	0.413581623715856	0.841534008062522	-1.67121743562138	0.952660631212562	0.999999961923577	1.67121743562138	0.0473393687874377	0.704830601946295
H2O[n]	78	1.98758408344135	0.0234288540348483	0.426878990519257	1.98532892142719	0.0235539441587882	0.664469161532129	0.497658972050904	0.309362215296376	0.841534008062522	1.62161798905905	0.0524425842301386	0.699187896820531	-1.62161798905905	0.947557415769861	1
uridine[c]	22	-1.28276955609759	0.900213588517113	0.976674669853302	-1.22960414123559	0.890577310747575	0.966392969155418	-0.348989895775439	0.636451552371754	0.905222157181537	-0.4275984692225	0.665528259686331	0.855185044318717	0.4275984692225	0.334471740313669	0.989580667327547
GDP[m]	21	0.781576935417766	0.217231623059564	0.742278868200778	-0.125319313698837	0.54986461870145	0.966392969155418	0.84634001237956	0.19868154632363	0.841534008062522	-1.82962838675018	0.966347236997791	0.999999961923577	1.82962838675018	0.0336527630022085	0.546602453611629
dATP[c]	44	0.903926971523177	0.183017063150642	0.742278868200778	-0.371521361655132	0.644875375818151	0.966392969155418	0.915686531281472	0.179915665645322	0.841534008062522	-0.700073334458286	0.758059246162218	0.917877807927362	0.700073334458286	0.241940753837782	0.989580667327547
ADP[l]	24	7.61958724258396	1.27244080830901e-14	1.70507068313408e-12	11.6042919288739	1.95959080234173e-31	2.62585167513792e-29	0.0388732991035729	0.484495702350827	0.841534008062522	10.515694773392	3.65698615846421e-26	3.92028916187364e-24	-10.515694773392	1	1
ATP[l]	24	7.61958724258396	1.27244080830901e-14	1.70507068313408e-12	11.6042919288739	1.95959080234173e-31	2.62585167513792e-29	0.0388732991035729	0.484495702350827	0.841534008062522	10.515694773392	3.65698615846421e-26	3.92028916187364e-24	-10.515694773392	1	1
4-androstene-3,17-dione[r]	33	-2.47283779188487	0.993297751573098	0.995151760198401	-1.83458303874025	0.966716253150048	0.975063555275784	-1.35691103144729	0.912595259370144	0.955315037733213	0.874243950061855	0.190992708048131	0.780976880046225	-0.874243950061855	0.809007291951869	0.990365082545884
testosterone[c]	30	-2.37693657708945	0.991271455287644	0.995151760198401	-1.84921982744721	0.967786961579696	0.975063555275784	-0.688542010140445	0.754444237646037	0.905222157181537	0.892080454298135	0.186174905267404	0.780976880046225	-0.892080454298135	0.813825094732596	0.991386933583344
testosterone[r]	33	-1.48166705986341	0.930785547015835	0.976674669853302	-0.773413300191406	0.780361089421963	0.966392969155418	-0.688542010140445	0.754444237646037	0.905222157181537	1.95627010912412	0.0252166717049825	0.519851385918101	-1.95627010912412	0.974783328295017	1
CO2[m]	39	1.06964287123382	0.142390045090024	0.742278868200778	-0.446619415246397	0.672425062561718	0.966392969155418	1.44289975961155	0.074524355449165	0.841534008062522	-1.70474036380751	0.955878570865861	0.999999961923577	1.70474036380751	0.0441214291341395	0.675688171882821
glutamine[c]	41	0.139634214666725	0.444474503023641	0.742278868200778	-0.546980530715155	0.707803946035638	0.966392969155418	1.03898540205574	0.149405762744615	0.841534008062522	-0.0837409531524791	0.533368802213566	0.780976880046225	0.0837409531524791	0.466631197786434	0.989580667327547
histidine[c]	33	0.241138496329505	0.404723888588677	0.742278868200778	0.203695789525114	0.419295616344964	0.966392969155418	0.562708772344238	0.286816604896539	0.841534008062522	0.264269054834414	0.39578630177724	0.780976880046225	-0.264269054834414	0.60421369822276	0.989580667327547
lysine[c]	24	-0.410857209841303	0.659411379795861	0.912015705954456	-0.458487916603063	0.676699029132354	0.966392969155418	0.493327025335747	0.310890767858433	0.841534008062522	0.427923271918114	0.334353491654357	0.780976880046225	-0.427923271918114	0.665646508345643	0.989580667327547
retinoate[c]	32	-0.807464229118689	0.790300462349408	0.976674669853302	-0.436698039654572	0.668834824438555	0.966392969155418	-1.49767563257963	0.932891227105772	0.967175430809852	1.70875871710272	0.0437478263245777	0.633752294864153	-1.70875871710272	0.956252173675422	1
retinoate[r]	27	-0.48663422533349	0.686741217585655	0.935650825340441	-0.329396157967305	0.629071864294858	0.966392969155418	-0.350171592333263	0.636895037608508	0.905222157181537	1.64767602832408	0.0497095848516842	0.699187896820531	-1.64767602832408	0.950290415148316	1
L-lactate[c]	24	1.06661256904579	0.143073411189654	0.742278868200778	0.71303220307683	0.237912915077398	0.966392969155418	-0.0772726438937187	0.530796673583714	0.848554370994552	1.33331987602272	0.0912134268801878	0.780976880046225	-1.33331987602272	0.908786573119812	1
SAM[c]	123	-0.42123730514756	0.663209097012092	0.912358357763417	-2.52017189287421	0.994135123135671	0.994135123135671	0.551684228678427	0.290582358623901	0.841534008062522	-2.03631056222471	0.97914041005638	0.999999961923577	2.03631056222471	0.0208595899436197	0.447229608391206
UDP-N-acetylglucosamine[c]	25	0.301663173036249	0.381454422392102	0.742278868200778	-0.677661649447903	0.751006876137621	0.966392969155418	0.337366837702715	0.367920190233265	0.841534008062522	-1.47729633031778	0.930201889369866	0.999999961923577	1.47729633031778	0.0697981106301341	0.870041565063997
UMP[c]	29	0.694649990210797	0.243637337872553	0.742278868200778	0.598334351219256	0.274808430087259	0.966392969155418	-0.326003393980898	0.627789106366584	0.905222157181537	-0.47695476065709	0.683302831843869	0.867107555349799	0.47695476065709	0.316697168156131	0.989580667327547
(R)-1,2-dimethyl-5,6-dihydroxy-tetrahydroisoquinoline[c]	63	-0.280380613595995	0.610407245542802	0.863267239079003	-1.55624858266707	0.940175503573199	0.966392969155418	0.59039632099038	0.277462488260876	0.841534008062522	-2.55451193054828	0.994683160725527	0.999999961923577	2.55451193054828	0.00531683927447277	0.14249129255587
beta-carboline[c]	63	-0.280380613595995	0.610407245542802	0.863267239079003	-1.55624858266707	0.940175503573199	0.966392969155418	0.59039632099038	0.277462488260876	0.841534008062522	-2.55451193054828	0.994683160725527	0.999999961923577	2.55451193054828	0.00531683927447277	0.14249129255587
harman[c]	63	-0.280380613595995	0.610407245542802	0.863267239079003	-1.55624858266707	0.940175503573199	0.966392969155418	0.59039632099038	0.277462488260876	0.841534008062522	-2.55451193054828	0.994683160725527	0.999999961923577	2.55451193054828	0.00531683927447277	0.14249129255587
salsolinol[c]	66	-0.422973863898288	0.663842834939799	0.912358357763417	-1.55624858266707	0.940175503573199	0.966392969155418	0.224646979661917	0.41112695718108	0.841534008062522	-2.59227717635361	0.995232853924289	0.999999961923577	2.59227717635361	0.00476714607571117	0.14249129255587
15(S)-HPETE[c]	33	-0.561269905484146	0.712693222991008	0.951713422284848	-0.537932525441981	0.704688183744273	0.966392969155418	-0.592924254341556	0.723384077374904	0.905222157181537	1.52085498645028	0.0641481160544666	0.780976880046225	-1.52085498645028	0.935851883945533	1
GSSG[c]	21	0.389367895536274	0.348502008777061	0.742278868200778	0.367971839229513	0.356447116142429	0.966392969155418	-0.86365383324444	0.806110959037394	0.937256993587946	0.66310409624674	0.253631943689265	0.780976880046225	-0.66310409624674	0.746368056310736	0.989580667327547
H+[n]	166	1.78820729323449	0.036871285035407	0.51279103409079	0.512352275505497	0.304202242703282	0.966392969155418	0.173000886809418	0.431325365280358	0.841534008062522	-0.165284357894919	0.565639914960617	0.802331053801866	0.165284357894919	0.434360085039383	0.989580667327547
O2[r]	57	-0.396728508161387	0.654216162365204	0.908445241004532	0.301599946826758	0.381478524265938	0.966392969155418	-1.32116535695259	0.906776882652885	0.955315037733213	2.61642268537003	0.00444282424475082	0.140452832821975	-2.61642268537003	0.995557175755249	1
[protein]-L-lysine[c]	195	1.33464363237479	0.0909965051585059	0.742278868200778	-1.6079402641719	0.946075868828959	0.966392969155418	2.49096616096617	0.00636981262917079	0.243872826373967	-1.89278100194602	0.970806500474896	0.999999961923577	1.89278100194602	0.0291934995251036	0.532707846821261
[protein]-N-ubiquityllysine[c]	171	1.71048831979731	0.043587805745874	0.578445206498038	-1.04884274922768	0.852874750704125	0.966392969155418	2.82785131358281	0.00234307830296316	0.16358533595427	-2.37865680583401	0.991312077541446	0.999999961923577	2.37865680583401	0.00868792245855405	0.202466366860216
glucose[s]	31	0.215188065960029	0.414810347485802	0.742278868200778	0.900836892447799	0.183837524479005	0.966392969155418	-0.48579023172715	0.686442049612826	0.905222157181537	1.02527594725881	0.152616500815267	0.780976880046225	-1.02527594725881	0.847383499184733	0.995169658915041
fatty acid-ligands[n]	25	0.395701643127931	0.346162571599955	0.742278868200778	-0.504785311837787	0.693145183333624	0.966392969155418	0.336040103280537	0.368420312533282	0.841534008062522	-0.293888467617535	0.615578434655221	0.827804267963446	0.293888467617535	0.384421565344779	0.989580667327547
PPARA[n]	25	0.395701643127931	0.346162571599955	0.742278868200778	-0.504785311837787	0.693145183333624	0.966392969155418	0.336040103280537	0.368420312533282	0.841534008062522	-0.293888467617535	0.615578434655221	0.827804267963446	0.293888467617535	0.384421565344779	0.989580667327547
glycine[s]	30	-1.15675953880266	0.876314691547549	0.976674669853302	-1.41246269561725	0.921093116344123	0.966392969155418	-0.291677129453484	0.614733251367557	0.905222157181537	-0.284493439276314	0.611983869440072	0.827804267963446	0.284493439276314	0.388016130559928	0.989580667327547
inositol-1-phosphate[c]	23	3.07181364029854	0.0010638125644993	0.0475169612143022	2.20632260448345	0.0136807098842729	0.488857366531352	2.57022010718437	0.00508169587455005	0.227071489824412	2.34893300653536	0.00941364696839546	0.265563935529472	-2.34893300653536	0.990586353031605	1
dopamine[c]	31	-0.832470258997145	0.797428220642784	0.976674669853302	-0.309328974601416	0.62146435376108	0.966392969155418	-1.08257656679596	0.860501793439894	0.955315037733213	0.269078243451663	0.393934736203449	0.780976880046225	-0.269078243451663	0.606065263796551	0.989580667327547
H+[l]	96	6.62671189535322	1.71623313213484e-11	1.53316826470713e-09	9.24100267476216	1.22099011111829e-20	9.34929570799146e-19	0.0611736692145465	0.47561044968577	0.841534008062522	8.00781712886068	5.83811768455399e-16	4.4703301127442e-14	-8.00781712886068	0.999999999999999	1
nicotinamide[c]	26	1.59411031957727	0.0554556639833746	0.653833491566235	1.60057796994113	0.0547352124281168	0.966392969155418	-0.678625226080607	0.75131232250467	0.905222157181537	2.64065249118214	0.00413732726847869	0.140452832821975	-2.64065249118214	0.995862672731521	1
[protein]-N6,N6,N6-trimethyl-L-lysine[c]	25	-0.389015900261666	0.651367807846199	0.906839337676786	-1.59190951248582	0.944297481067739	0.966392969155418	0.117172173008015	0.453361808859507	0.841534008062522	-0.434444755354195	0.668017248169287	0.855185044318717	0.434444755354195	0.331982751830713	0.989580667327547
1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c]	38	0.338830803813677	0.367368597193592	0.742278868200778	-0.455899910686478	0.675769023120488	0.966392969155418	-0.0521967110379957	0.520814023212696	0.845587401220823	-1.5630553293559	0.940980209320841	0.999999961923577	1.5630553293559	0.0590197906791585	0.771575800098267
1-phosphatidyl-1D-myo-inositol-3-phosphate[c]	36	-0.115782364941102	0.546087486377316	0.788956584092295	-1.12269895527868	0.869217314073737	0.966392969155418	-0.24821822019447	0.598017215136534	0.897863381829642	-2.01447349800737	0.978020077704426	0.999999961923577	2.01447349800737	0.0219799222955739	0.453124551939523
1-phosphatidyl-myo-inositol-3,5-bisphosphate[c]	28	-0.530711704553378	0.70219071305318	0.943293789966176	-0.852796043948568	0.80311379092615	0.966392969155418	-1.21445152738128	0.887712325441884	0.955315037733213	-1.30260624663359	0.903645387963805	0.990498830160735	1.30260624663359	0.0963546120361951	0.989580667327547
phosphatidylinositol-3,4,5-trisphosphate[c]	42	0.97051425181341	0.165895112257719	0.742278868200778	0.376731699441219	0.353186501429074	0.966392969155418	0.315244103771315	0.376288160718752	0.841534008062522	-1.34688958227342	0.910992101386855	0.994484249171801	1.34688958227342	0.0890078986131453	0.989580667327547
[protein]-L-lysine[n]	21	-0.961800234913216	0.83192501998332	0.976674669853302	-1.62918670373582	0.948363249581623	0.966392969155418	-1.18316324618908	0.881627771951358	0.955315037733213	0.46601314843215	0.320603044537559	0.780976880046225	-0.46601314843215	0.679396955462441	0.989580667327547
[protein]-N6,N6,N6-trimethyl-L-lysine[n]	21	-0.961800234913216	0.83192501998332	0.976674669853302	-1.62918670373582	0.948363249581623	0.966392969155418	-1.18316324618908	0.881627771951358	0.955315037733213	0.46601314843215	0.320603044537559	0.780976880046225	-0.46601314843215	0.679396955462441	0.989580667327547
[protein]-N6,N6-dimethyl-L-lysine[c]	20	-0.881907817594082	0.811086670415775	0.976674669853302	-1.59190951248582	0.944297481067739	0.966392969155418	-0.997569185024942	0.840755845122818	0.955315037733213	0.561241238972953	0.287316546722503	0.780976880046225	-0.561241238972953	0.712683453277497	0.989580667327547
[protein]-N6,N6-dimethyl-L-lysine[n]	21	-0.961800234913216	0.83192501998332	0.976674669853302	-1.62918670373582	0.948363249581623	0.966392969155418	-1.18316324618908	0.881627771951358	0.955315037733213	0.46601314843215	0.320603044537559	0.780976880046225	-0.46601314843215	0.679396955462441	0.989580667327547
[protein]-N6-methyl-L-lysine[c]	20	-0.881907817594082	0.811086670415775	0.976674669853302	-1.59190951248582	0.944297481067739	0.966392969155418	-0.997569185024942	0.840755845122818	0.955315037733213	0.561241238972953	0.287316546722503	0.780976880046225	-0.561241238972953	0.712683453277497	0.989580667327547
histone-L-lysine[n]	22	-0.922094325613914	0.821760311733068	0.976674669853302	-1.59795411942201	0.944973405853551	0.966392969155418	-1.18316324618908	0.881627771951358	0.955315037733213	0.558729235895622	0.28817326172081	0.780976880046225	-0.558729235895622	0.71182673827919	0.989580667327547
histone-N6-methyl-L-lysine[n]	22	-0.922094325613914	0.821760311733068	0.976674669853302	-1.59795411942201	0.944973405853551	0.966392969155418	-1.18316324618908	0.881627771951358	0.955315037733213	0.558729235895622	0.28817326172081	0.780976880046225	-0.558729235895622	0.71182673827919	0.989580667327547
SAH[n]	27	-0.60808381925491	0.728434058346688	0.966437265529269	-1.26755476364169	0.897521502455733	0.966392969155418	-1.11556256047699	0.867695287232205	0.955315037733213	0.771578606349897	0.220182024616806	0.780976880046225	-0.771578606349897	0.779817975383194	0.989580667327547
SAM[n]	27	-0.60808381925491	0.728434058346688	0.966437265529269	-1.26755476364169	0.897521502455733	0.966392969155418	-1.11556256047699	0.867695287232205	0.955315037733213	0.771578606349897	0.220182024616806	0.780976880046225	-0.771578606349897	0.779817975383194	0.989580667327547
1-acyl-PE pool[c]	42	1.43455038513185	0.0757076307606616	0.742278868200778	1.29658555020878	0.0973869134536323	0.966392969155418	-0.0140570038854369	0.505607748503809	0.841534008062522	0.500832450425424	0.308244522813326	0.780976880046225	-0.500832450425424	0.691755477186674	0.989580667327547
1-organyl-2-lyso-sn-glycero-3-phosphocholine[c]	26	0.297263317264613	0.383132742531489	0.742278868200778	1.03288489701551	0.150828883712366	0.966392969155418	-1.75480773943587	0.960353900335648	0.986110518352313	0.811809405764676	0.208450502066748	0.780976880046225	-0.811809405764676	0.791549497933252	0.989580667327547
2-lysolecithin pool[c]	44	1.43495621878156	0.0756497869590997	0.742278868200778	1.20705596178551	0.113705296516198	0.966392969155418	-0.0140570038854369	0.505607748503809	0.841534008062522	0.708191882692618	0.239413053160729	0.780976880046225	-0.708191882692618	0.760586946839271	0.989580667327547
H+[i]	95	4.26074536464177	1.01873131248066e-05	0.000682549979362043	1.9016242964688	0.0286101446183954	0.730239881688569	5.08316816946502	1.85595389999905e-07	9.94791290399492e-05	-5.2207410567568	0.999999910895713	0.999999961923577	5.2207410567568	8.91042868535394e-08	1.59199659178324e-05
RNA[c]	38	0.311073172408606	0.377872497691295	0.742278868200778	-0.747484519514401	0.77261442808078	0.966392969155418	0.201539491640369	0.420138376509193	0.841534008062522	-2.68379202801555	0.996360381404954	0.999999961923577	2.68379202801555	0.0036396185950458	0.121927222934034
Tn-antigen[g]	23	1.8498413232543	0.0321682114938555	0.466004361100177	1.27134343240296	0.101803248678912	0.966392969155418	1.15949744599605	0.123126738489282	0.841534008062522	0.917540347609797	0.179429780135983	0.780976880046225	-0.917540347609797	0.820570219864017	0.99436785528108
FAD[c]	43	-0.975149684242849	0.835256991805674	0.976674669853302	-0.419516644842096	0.662580703639816	0.966392969155418	-2.1785437366432	0.985317210120938	0.994644118444058	1.38313963849109	0.0833110268172934	0.780976880046225	-1.38313963849109	0.916688973182707	1
FADH2[c]	29	-1.32041288935621	0.906651398752715	0.976674669853302	-1.03705480633803	0.850144842132687	0.966392969155418	-1.36693810837132	0.914177647067285	0.955315037733213	0.948020852017507	0.171559419444353	0.780976880046225	-0.948020852017507	0.828440580555647	0.99436785528108
PAPS[c]	35	1.55504008518386	0.0599682614270715	0.670093794353918	0.030424340281612	0.487864316550533	0.966392969155418	2.01516744610098	0.0219435536169984	0.56008308279577	-1.32343678643026	0.907154917433551	0.992316399478333	1.32343678643026	0.0928450825664494	0.989580667327547
1-radyl-2-acyl-sn-glycero-3-phosphocholine[c]	36	0.386011609302756	0.349744035464767	0.742278868200778	-0.508748590800516	0.694535770823526	0.966392969155418	0.113479737824427	0.454825113089753	0.841534008062522	-0.811570417879259	0.791480914289878	0.926274607116539	0.811570417879259	0.208519085710122	0.989580667327547
O-1-alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine[c]	39	0.910103264691548	0.181384026506869	0.742278868200778	0.193511523219709	0.423279191195354	0.966392969155418	0.317578015209241	0.375402526383668	0.841534008062522	-0.267658696538464	0.605518977279013	0.827804267963446	0.267658696538464	0.394481022720987	0.989580667327547
